Customer_ID,snapshot_date,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,num_loan_types,debt_to_income,emi_to_salary,investment_rate,balance_to_debt,inq_per_loan,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,label
cus_0x4079,2023-07-01,45.0,16858.01,1600.834,9.0,6.0,21.0,3.0,['personal loan' 'credit-builder loan'],46,12.0,12.95,13.0,2403.74,25.787,141,24.933,51.199,353.951,2,0.14257895333118611,0.015565283294024224,0.03196273771189773,0.14760473065695254,3.25,237.0,107.0,-41.0,268.0,136.0,6.0,238.0,13.0,-75.0,47.0,13.0,158.0,153.0,148.0,109.0,215.0,62.0,254.0,74.0,-20.0,1
cus_0x40ad,2023-07-01,20.0,65858.48,5421.207,7.0,7.0,30.0,5.0,['mortgage loan' 'auto loan' 'payday loan' 'student loan'],33,14.0,15.88,13.0,2344.57,30.698,83,261.201,198.514,332.406,4,0.03559958262652545,0.048172450812003303,0.036611291306289116,0.14214284800709423,2.1666666666666665,64.0,76.0,91.0,268.0,127.0,42.0,55.0,146.0,77.0,-69.0,209.0,230.0,188.0,84.0,133.0,133.0,-57.0,97.0,17.0,261.0,1
cus_0x415,2023-07-01,28.0,7534.185,892.849,8.0,7.0,25.0,5.0,"['payday loan' 'home equity loan' 'debt consolidation loan'
 'mortgage loan']",18,15.0,7.65,15.0,2391.27,30.524,238,17.492,24.813,269.853,4,0.3173472184160044,0.019569300855066123,0.02775972227971391,0.11322007967328103,2.5,149.0,162.0,170.0,50.0,137.0,72.0,163.0,260.0,-25.0,27.0,167.0,24.0,234.0,167.0,-27.0,98.0,87.0,79.0,61.0,28.0,0
cus_0x4154,2023-07-01,34.0,46887.99,4167.333,7.0,6.0,25.0,3.0,['payday loan' 'personal loan'],53,20.0,7.63,14.0,2646.39,37.505,221,66.414,502.1,138.219,2,0.05643947545042024,0.015932988079407285,0.12045582730554398,0.05258726519326582,3.5,218.0,148.0,262.0,268.0,11.0,193.0,264.0,54.0,57.0,98.0,179.0,79.0,127.0,23.0,255.0,99.0,190.0,118.0,22.0,65.0,0
cus_0x41d5,2023-07-01,25.0,17738.09,1384.952,7.0,7.0,21.0,5.0,['personal loan' 'home equity loan' 'student loan'],58,19.0,0.63,8.0,2288.04,28.557,112,207.503,10000.0,226.186,3,0.12898294106405683,0.14971874927847428,7.2152570940407745,0.09924946702547793,1.3333333333333333,61.0,93.0,-104.0,-66.0,69.0,205.0,76.0,211.0,68.0,200.0,217.0,242.0,66.0,-73.0,126.0,-11.0,62.0,5.0,105.0,-63.0,0
cus_0x41ee,2023-07-01,22.0,56668.5,4996.375,4.0,8.0,28.0,2.0,['auto loan' 'credit-builder loan'],22,6.0,9.42,12.0,1627.25,28.097,114,82.498,157.254,509.886,2,0.02871474073355156,0.01650826684009105,0.031467320343180165,0.3137638569015815,4.0,259.0,-54.0,126.0,173.0,-70.0,154.0,81.0,-77.0,75.0,19.0,121.0,-126.0,15.0,143.0,132.0,252.0,199.0,175.0,56.0,230.0,0
cus_0x41fc,2023-07-01,19.0,27323.11,2111.926,4.0,6.0,10.0,3.0,['credit-builder loan' 'home equity loan'],6,12.0,7.17,5.0,1202.4,23.404,146,28.358,280.38,192.455,2,0.04400509293806825,0.013421198849368128,0.13269750100098157,0.160757021771647,1.4285714285714286,18.0,232.0,105.0,162.0,95.0,166.0,170.0,135.0,89.0,194.0,7.0,72.0,73.0,154.0,0.0,96.0,57.0,189.0,27.0,-128.0,0
cus_0x4256,2023-07-01,21.0,31069.32,2361.11,2.0,3.0,12.0,2.0,['auto loan' 'student loan'],19,2.0,7.78,7.0,343.6,27.619,234,34.169,128.801,343.142,2,0.011058785361721411,0.014465456731481597,0.05452794323719047,0.9986709228090539,2.3333333333333335,188.0,145.0,0.0,-2.0,80.0,115.0,88.0,214.0,0.0,242.0,42.0,121.0,98.0,66.0,255.0,182.0,117.0,195.0,154.0,88.0,0
cus_0x4269,2023-07-01,19.0,73888.42,6077.368,4.0,5.0,17.0,4.0,['student loan' 'credit-builder loan' 'auto loan'],15,15.0,10.81,4.0,604.85,34.428,327,244.265,90.715,522.757,3,0.008185881009757555,0.0401859512290141,0.01492423624235979,0.8644994635635882,0.8,137.0,135.0,216.0,103.0,33.0,44.0,171.0,132.0,-61.0,6.0,-48.0,11.0,71.0,49.0,-54.0,232.0,-49.0,203.0,77.0,20.0,0
cus_0x4280,2023-07-01,53.0,30269.71,2387.776,6.0,5.0,7.0,3.0,['payday loan' 'personal loan' 'credit-builder loan'],17,20.0,8.9,0.0,838.05,36.17,192,306.756,122.165,378.826,3,0.027685178180491966,0.12841555675375171,0.05114125393088344,0.4526857755795245,0.0,188.0,260.0,61.0,64.0,52.0,58.0,77.0,78.0,181.0,119.0,-79.0,79.0,256.0,260.0,186.0,259.0,-14.0,114.0,67.0,213.0,0
cus_0x4313,2023-07-01,33.0,19051.66,1491.38,10.0,8.0,15.0,6.0,"['personal loan' 'payday loan' 'credit-builder loan'
 'debt consolidation loan']",62,15.0,7.74,10.0,2655.37,37.323,53,141.303,151.399,222.62,4,0.13937004071872378,0.09468298958710247,0.10144802262158431,0.0841825498706882,1.4285714285714286,258.0,217.0,59.0,80.0,139.0,188.0,51.0,41.0,-30.0,113.0,25.0,-6.0,201.0,191.0,100.0,143.0,44.0,49.0,189.0,19.0,1
cus_0x4372,2023-07-01,27.0,33740.62,2954.718,10.0,5.0,33.0,5.0,['home equity loan' 'mortgage loan' 'auto loan'],62,24.0,25.77,11.0,3898.38,24.706,126,70.565,237.045,277.862,3,0.115536242776725,0.023874063763863806,0.08019878757039745,0.07151444588626911,1.8333333333333333,101.0,61.0,53.0,24.0,-159.0,31.0,103.0,126.0,160.0,29.0,116.0,155.0,235.0,-107.0,34.0,150.0,99.0,113.0,218.0,84.0,0
cus_0x4430,2023-07-01,41.0,47422.23,4077.853,8.0,8.0,19.0,4.0,"['student loan' 'credit-builder loan' 'debt consolidation loan'
 'auto loan']",21,23.0,3.19,10.0,1298.18,30.831,195,130.458,63.43,453.897,4,0.027374347972502083,0.03198399157802451,0.015550940423692641,0.3501416277959944,2.0,-32.0,256.0,21.0,159.0,95.0,79.0,-37.0,137.0,266.0,-53.0,232.0,258.0,256.0,103.0,255.0,38.0,36.0,213.0,92.0,136.0,1
cus_0x4469,2023-07-01,24.0,33475.63,3033.636,8.0,7.0,16.0,0.0,,14,14.0,11.6,6.0,666.72,30.627,275,0.0,75.683,467.681,-1,0.019915983179907896,0.0,0.024939729180040046,0.7019124782843107,6.0,74.0,19.0,125.0,166.0,-14.0,131.0,121.0,159.0,122.0,52.0,122.0,51.0,256.0,62.0,25.0,122.0,-15.0,48.0,261.0,-165.0,0
cus_0x4519,2023-07-01,35.0,8631.04,683.253,8.0,8.0,18.0,8.0,"['auto loan' 'mortgage loan' 'debt consolidation loan' 'personal loan'
 'payday loan' 'credit-builder loan']",47,25.0,21.54,14.0,4290.31,38.551,155,49.241,37.982,251.103,6,0.4970215615312255,0.0719631481338043,0.05550870803635497,0.058747328904227375,1.5555555555555556,162.0,63.0,181.0,146.0,32.0,153.0,238.0,-135.0,116.0,221.0,154.0,258.0,31.0,-11.0,35.0,168.0,60.0,143.0,261.0,56.0,0
cus_0x4549,2023-07-01,30.0,79290.96,6646.58,7.0,6.0,34.0,7.0,"['auto loan' 'payday loan' 'personal loan' 'debt consolidation loan'
 'mortgage loan' 'home equity loan']",19,16.0,6.04,9.0,3809.37,27.191,108,371.436,116.222,417.0,6,0.048042323584888046,0.05587537118771041,0.017483354844921008,0.10970063274695109,1.125,153.0,112.0,75.0,12.0,161.0,85.0,264.0,21.0,225.0,253.0,195.0,93.0,141.0,260.0,221.0,106.0,163.0,129.0,175.0,93.0,0
cus_0x45bd,2023-07-01,32.0,80213.4,6919.45,3.0,3.0,8.0,3.0,['home equity loan' 'credit-builder loan' 'debt consolidation loan'],14,6.0,8.61,7.0,792.61,27.861,380,200.351,131.681,418.116,3,0.00988114353532533,0.02895057402336553,0.019027808885260355,0.5281133050238782,1.75,237.0,189.0,-160.0,242.0,143.0,-8.0,-12.0,260.0,220.0,17.0,214.0,132.0,97.0,162.0,93.0,104.0,14.0,178.0,74.0,41.0,0
cus_0x4681,2023-07-01,20.0,29175.03,2152.253,0.0,5.0,1.0,0.0,,5,7.0,11.95,5.0,1435.39,26.399,236,0.0,101.104,404.121,-1,0.049197577600516594,0.0,0.04695407367364633,0.2820410891192503,5.0,161.0,60.0,229.0,230.0,142.0,33.0,86.0,183.0,89.0,259.0,-103.0,65.0,-8.0,120.0,158.0,-24.0,256.0,78.0,253.0,125.0,0
cus_0x46e6,2023-07-01,19.0,9582.775,750.565,9.0,7.0,16.0,8.0,"['debt consolidation loan' 'payday loan' 'credit-builder loan'
 'home equity loan' 'personal loan']",36,21.0,25.21,13.0,3525.61,30.967,100,36.17,25.517,283.369,5,0.36787278499338727,0.048126243239107726,0.03395182053448471,0.08063522759817503,1.4444444444444444,90.0,59.0,116.0,268.0,116.0,9.0,246.0,25.0,-12.0,92.0,60.0,-37.0,53.0,20.0,116.0,122.0,-23.0,121.0,18.0,27.0,1
cus_0x4791,2023-07-01,35.0,19213.83,1750.153,9.0,10.0,20.0,8.0,"['debt consolidation loan' 'mortgage loan' 'student loan' 'payday loan'
 'home equity loan' 'credit-builder loan']",31,23.0,18.67,10.0,4992.25,39.333,11,105.267,51.899,277.849,6,0.2598123428622579,0.060112965571826105,0.029637044849878908,0.05584519100786061,1.1111111111111112,259.0,238.0,194.0,15.0,199.0,260.0,-28.0,-14.0,272.0,9.0,158.0,88.0,108.0,220.0,26.0,151.0,211.0,-103.0,175.0,63.0,1
cus_0x47d5,2023-07-01,40.0,10079.865,576.989,9.0,6.0,26.0,9.0,"['credit-builder loan' 'student loan' 'payday loan' 'home equity loan'
 'mortgage loan' 'auto loan' 'personal loan']",36,25.0,20.95,11.0,3459.41,29.611,127,44.861,39.717,253.12,7,0.34316598823612854,0.07761566396592322,0.06871584061288363,0.07343638470585856,1.1,25.0,68.0,183.0,55.0,20.0,-83.0,28.0,252.0,150.0,271.0,141.0,57.0,-124.0,141.0,79.0,-60.0,27.0,160.0,65.0,218.0,1
cus_0x47e3,2023-07-01,38.0,7750.735,701.895,3.0,7.0,25.0,3.0,['credit-builder loan' 'auto loan'],12,17.0,18.72,14.0,1651.44,25.526,126,17.191,18.246,284.753,2,0.2130413384874483,0.02445742251687663,0.025958357933973067,0.17292791266248697,3.5,25.0,111.0,-6.0,90.0,201.0,202.0,82.0,-11.0,93.0,175.0,93.0,182.0,197.0,157.0,-12.0,-10.0,-90.0,153.0,136.0,162.0,1
cus_0x4842,2023-07-01,33.0,43287.85,3769.321,4.0,4.0,5.0,1.0,['personal loan'],3,2.0,1.13,5.0,1370.94,28.126,244,33.861,10000.0,308.787,1,0.03166958697216489,0.008980932923217944,2.6522940619644855,0.22580214878201668,2.5,171.0,18.0,262.0,-63.0,183.0,39.0,186.0,89.0,202.0,135.0,83.0,37.0,15.0,217.0,195.0,189.0,80.0,-18.0,253.0,-43.0,0
cus_0x495f,2023-07-01,27.0,20012.87,1830.739,7.0,8.0,17.0,5.0,['personal loan' 'payday loan' 'debt consolidation loan' 'auto loan'],20,15.0,5.81,11.0,3500.17,32.072,14,59.458,130.756,262.859,4,0.17488721571590105,0.03245986464228801,0.0713835322608734,0.07536309290894186,1.8333333333333333,259.0,9.0,190.0,172.0,85.0,4.0,112.0,125.0,36.0,31.0,207.0,97.0,214.0,51.0,89.0,143.0,128.0,254.0,158.0,110.0,1
cus_0x4976,2023-07-01,26.0,31113.52,2377.793,10.0,10.0,16.0,6.0,['personal loan' 'credit-builder loan' 'payday loan' 'student loan'],28,21.0,3.67,12.0,2489.95,36.684,107,107.715,58.753,321.312,4,0.0800253386521791,0.045281367483425414,0.024698660202884404,0.1293932033962946,1.7142857142857142,135.0,111.0,93.0,122.0,79.0,168.0,7.0,139.0,99.0,3.0,52.0,1.0,-49.0,-4.0,94.0,-18.0,-3.0,254.0,-61.0,79.0,0
cus_0x49b5,2023-07-01,47.0,25608.99,1944.083,8.0,6.0,8.0,3.0,['student loan' 'credit-builder loan'],25,18.0,10.39,5.0,238.44,29.679,354,50.155,76.459,327.794,2,0.009310429250460463,0.025785532031280926,0.03930886239815987,1.3731790845305714,1.25,123.0,-3.0,228.0,102.0,29.0,158.0,-50.0,-147.0,93.0,175.0,257.0,237.0,256.0,71.0,255.0,156.0,154.0,213.0,-7.0,234.0,0
cus_0x49e3,2023-07-01,29.0,45139.08,3535.59,7.0,9.0,19.0,6.0,['payday loan' 'debt consolidation loan' 'credit-builder loan'],16,19.0,9.16,16.0,1419.66,34.291,174,153.446,80.595,369.518,3,0.031450099335224926,0.043388122456942985,0.02278890117316398,0.26080694888291356,2.2857142857142856,17.0,26.0,-8.0,112.0,155.0,-7.0,151.0,-8.0,230.0,83.0,257.0,118.0,181.0,47.0,63.0,259.0,256.0,226.0,88.0,247.0,0
cus_0x4a77,2023-07-01,33.0,169293.52,14365.793,1.0,3.0,5.0,1.0,['debt consolidation loan'],12,6.0,10.22,1.0,931.52,40.687,371,92.04,178.937,1405.603,1,0.005502363573256831,0.0064064401846675185,0.0124549020787033,1.5083890962124138,0.5,175.0,175.0,-32.0,93.0,114.0,-112.0,162.0,127.0,116.0,161.0,-6.0,258.0,204.0,18.0,-3.0,-65.0,148.0,173.0,68.0,-81.0,0
cus_0x4b12,2023-07-01,29.0,57654.4,4590.533,4.0,6.0,10.0,2.0,['mortgage loan' 'auto loan'],12,19.0,12.71,9.0,573.53,25.844,129,53.036,97.997,558.02,2,0.009947550446272161,0.011550826270877286,0.021342980655916007,0.9730040206777714,3.0,4.0,143.0,-1.0,175.0,151.0,100.0,57.0,221.0,114.0,38.0,184.0,148.0,141.0,79.0,80.0,71.0,42.0,41.0,190.0,-74.0,0
cus_0x4b23,2023-07-01,27.0,39471.98,3166.332,5.0,3.0,21.0,4.0,"['credit-builder loan' 'payday loan' 'debt consolidation loan'
 'personal loan']",14,12.0,10.74,8.0,2244.32,33.209,167,77.357,157.553,341.723,4,0.05685712099770526,0.024423394831991088,0.04974312765444229,0.1526388220832665,1.6,62.0,2.0,67.0,168.0,-58.0,156.0,109.0,145.0,110.0,271.0,56.0,213.0,204.0,192.0,-5.0,47.0,55.0,18.0,174.0,87.0,1
cus_0x4c2b,2023-07-01,45.0,20945.38,1619.448,3.0,5.0,11.0,3.0,['credit-builder loan' 'home equity loan' 'student loan'],18,18.0,24.25,8.0,1396.35,31.817,184,50.424,137.948,263.573,3,0.06666307018205532,0.031117320642192775,0.08512954442228322,0.18933910616524136,2.0,259.0,213.0,15.0,143.0,262.0,254.0,75.0,-64.0,130.0,-47.0,138.0,205.0,57.0,260.0,145.0,44.0,107.0,21.0,193.0,160.0,1
cus_0x4c4f,2023-07-01,20.0,39269.97,3102.778,1.0,7.0,1.0,4.0,['home equity loan' 'auto loan' 'credit-builder loan'],0,5.0,6.32,4.0,785.78,29.091,296,449.269,111.877,397.223,3,0.020009182355312332,0.14474907677031026,0.03604542592930293,0.5061427590940288,0.8,217.0,224.0,-86.0,-37.0,37.0,-67.0,-38.0,260.0,65.0,-25.0,37.0,-45.0,-64.0,112.0,132.0,199.0,63.0,68.0,151.0,-80.0,0
cus_0x4c96,2023-07-01,53.0,99868.83,8332.403,2.0,3.0,2.0,3.0,['auto loan' 'credit-builder loan'],5,11.0,9.11,1.0,693.76,33.785,270,146.701,310.917,625.622,2,0.006946642444469966,0.017603972830787133,0.03730972809067316,0.9019258448960792,0.25,205.0,45.0,88.0,151.0,54.0,-98.0,145.0,67.0,90.0,15.0,233.0,75.0,89.0,73.0,255.0,31.0,-47.0,142.0,108.0,261.0,0
cus_0x4cfd,2023-07-01,37.0,75650.04,6134.17,10.0,6.0,15.0,3.0,['personal loan' 'home equity loan'],19,22.0,28.83,8.0,2525.56,38.898,83,327.535,115.055,410.827,2,0.03338433946182366,0.05338645872893498,0.01875335157786989,0.16299909758723324,1.4285714285714286,255.0,109.0,262.0,194.0,-57.0,15.0,59.0,210.0,109.0,86.0,257.0,46.0,256.0,65.0,255.0,98.0,112.0,254.0,-54.0,-5.0,0
cus_0x4dd1,2023-07-01,18.0,57302.3,3896.514,3.0,5.0,12.0,0.0,,3,1.0,5.67,4.0,502.73,25.247,324,604.677,363.037,357.083,-1,0.008773142209959985,0.15514427914819548,0.0931457847232877,0.7108629623012328,4.0,166.0,87.0,41.0,179.0,128.0,238.0,106.0,179.0,32.0,122.0,74.0,-2.0,186.0,123.0,94.0,78.0,80.0,215.0,171.0,190.0,0
cus_0x4dd5,2023-07-01,25.0,14402.52,1347.21,6.0,6.0,28.0,8.0,"['payday loan' 'mortgage loan' 'auto loan' 'debt consolidation loan'
 'student loan']",56,13.0,19.86,13.0,4789.5,33.104,94,73.348,171.453,179.92,5,0.33252288329519447,0.05440398750936427,0.1271708413377738,0.03776641269178582,1.4444444444444444,177.0,143.0,107.0,268.0,108.0,168.0,125.0,155.0,53.0,163.0,88.0,-84.0,164.0,68.0,184.0,101.0,47.0,146.0,159.0,115.0,1
cus_0x4e0e,2023-07-01,52.0,164956.96,13601.413,1.0,4.0,1.0,3.0,['personal loan' 'auto loan'],11,6.0,2.01,2.0,779.45,34.379,286,335.541,682.738,621.862,2,0.00472514330317858,0.024667755640120616,0.05019241806582406,0.7980805945287974,0.5,45.0,145.0,-8.0,268.0,118.0,147.0,22.0,111.0,221.0,109.0,113.0,-22.0,239.0,167.0,-3.0,241.0,145.0,-23.0,-29.0,56.0,0
cus_0x4f16,2023-07-01,41.0,23692.52,2104.377,5.0,3.0,13.0,0.0,,28,13.0,10.69,5.0,915.87,36.707,375,0.0,276.848,223.589,-1,0.038654872724694346,0.0,0.1314956893705973,0.24495184704483733,5.0,259.0,101.0,-52.0,127.0,115.0,128.0,40.0,210.0,272.0,23.0,171.0,133.0,-14.0,30.0,44.0,237.0,117.0,71.0,115.0,62.0,0
cus_0x4f1a,2023-07-01,44.0,7097.015,500.418,10.0,9.0,22.0,7.0,['home equity loan' 'payday loan' 'student loan' 'mortgage loan'],52,24.0,23.84,11.0,3886.64,30.134,35,34.01,57.841,248.191,4,0.5475671719487771,0.06782764081066096,0.11535485363509089,0.06409827041598502,1.375,54.0,-93.0,262.0,96.0,76.0,197.0,14.0,140.0,116.0,64.0,-42.0,-88.0,109.0,132.0,76.0,241.0,138.0,75.0,168.0,121.0,1
cus_0x4f41,2023-07-01,38.0,16398.56,1292.547,10.0,6.0,25.0,5.0,['payday loan' 'home equity loan' 'personal loan' 'credit-builder loan'],52,23.0,8.52,16.0,4738.39,33.342,86,58.563,167.205,283.332,4,0.28893397139923266,0.04527319069195012,0.12926086180092414,0.05999337467479992,2.6666666666666665,199.0,228.0,83.0,174.0,104.0,-16.0,249.0,61.0,176.0,69.0,79.0,172.0,1.0,-44.0,195.0,147.0,229.0,-3.0,109.0,-15.0,1
cus_0x5046,2023-07-01,27.0,29901.97,2462.831,3.0,4.0,7.0,2.0,['debt consolidation loan'],15,9.0,1.07,1.0,319.85,27.578,266,42.434,81.53,382.319,1,0.010696261943211662,0.01722277217877362,0.0330907436427255,1.1946984572230013,0.3333333333333333,90.0,195.0,262.0,70.0,-64.0,246.0,195.0,142.0,5.0,-90.0,76.0,208.0,47.0,120.0,255.0,-2.0,35.0,-73.0,71.0,32.0,1
cus_0x505c,2023-07-01,17.0,10700217.0,4640.715,8.0,5.0,16.0,3.0,['credit-builder loan' 'mortgage loan'],14,8.0,19.03,6.0,1434.54,37.389,81,107.28,10000.0,316.885,2,0.0001340664274316654,0.023112147126654697,2.1543761303742257,0.2214393190019087,1.4285714285714286,156.0,199.0,143.0,81.0,134.0,75.0,197.0,153.0,89.0,165.0,240.0,236.0,27.0,207.0,255.0,208.0,92.0,167.0,94.0,-7.0,1
cus_0x50e2,2023-07-01,30.0,20965.34,1697.112,9.0,9.0,29.0,5.0,['auto loan' 'payday loan' 'credit-builder loan' 'mortgage loan'],34,23.0,3.61,10.0,1787.89,34.08,172,59.942,52.48,327.289,4,0.08527430157099428,0.03529920287943316,0.03090491086571439,0.18351547607734403,1.6666666666666667,18.0,115.0,262.0,-25.0,97.0,17.0,180.0,53.0,-151.0,55.0,140.0,219.0,18.0,-64.0,255.0,259.0,256.0,-1.0,-36.0,194.0,1
cus_0x51d4,2023-07-01,56.0,102131.04,8631.92,5.0,5.0,10.0,0.0,,23,11.0,8.81,6.0,27.19,33.688,365,0.0,118.839,994.353,-1,0.00026622399787569115,0.0,0.013765794192463269,35.308726498758425,6.0,-56.0,124.0,151.0,106.0,69.0,12.0,46.0,-8.0,147.0,-23.0,-11.0,-119.0,101.0,95.0,73.0,-63.0,-2.0,-72.0,-64.0,113.0,0
cus_0x51eb,2023-07-01,42.0,60764.4,5285.7,7.0,7.0,11.0,4.0,['personal loan' 'auto loan' 'mortgage loan' 'credit-builder loan'],22,8.0,12.81,6.0,2065.33,30.457,220,163.627,277.68,357.263,4,0.033988585609573865,0.030950687574479357,0.052524258989539795,0.17338130889064185,1.2,144.0,-64.0,171.0,216.0,166.0,17.0,264.0,-132.0,-48.0,49.0,74.0,55.0,148.0,260.0,-39.0,84.0,246.0,4.0,36.0,125.0,0
cus_0x5396,2023-07-01,22.0,36568.05,3011.338,4.0,7.0,13.0,4.0,['personal loan' 'credit-builder loan' 'mortgage loan'],12,15.0,2.83,0.0,1417.22,31.592,365,72.587,119.827,417.884,3,0.038754629939798814,0.02409656552485146,0.03977873664907457,0.2953589711046241,0.0,170.0,1.0,196.0,143.0,113.0,211.0,144.0,109.0,272.0,271.0,148.0,7.0,43.0,127.0,157.0,117.0,68.0,72.0,34.0,-14.0,0
cus_0x541,2023-07-01,22.0,136680.12,10272.759,0.0,5.0,3.0,1.0,['home equity loan'],3,1.0,4.06,0.0,1269.93,43.038,222,1260.247,241.277,1037.729,1,0.009291188131908783,0.12266659165355155,0.023484782930960322,0.8172983563217486,0.0,218.0,116.0,127.0,-55.0,79.0,154.0,59.0,72.0,39.0,78.0,141.0,6.0,69.0,154.0,-7.0,175.0,5.0,-78.0,-13.0,-86.0,0
cus_0x543f,2023-07-01,24.0,51824.94,4417.745,6.0,7.0,26.0,8.0,"['debt consolidation loan' 'home equity loan' 'mortgage loan'
 'student loan' 'payday loan']",33,22.0,2.63,8.0,2958.02,33.654,94,21784.0,121.332,312.783,5,0.05707605110491001,4.929906568493996,0.027458475200537708,0.10604287906131085,0.8888888888888888,146.0,132.0,-7.0,64.0,200.0,186.0,264.0,216.0,211.0,44.0,87.0,-1.0,-37.0,94.0,146.0,-45.0,-64.0,73.0,135.0,207.0,0
cus_0x5451,2023-07-01,32.0,176044.04,13654.482,3.0,6.0,6.0,1.0,['auto loan'],12,11.0,2.63,0.0,712.48,28.348,296,1435.128,1218.664,415.897,1,0.004047146116698317,0.10509537488314216,0.08924357265455735,0.5843149072153389,0.0,132.0,46.0,2.0,5.0,135.0,193.0,157.0,98.0,272.0,193.0,19.0,2.0,2.0,-51.0,105.0,3.0,205.0,41.0,-108.0,235.0,0
cus_0x5488,2023-07-01,18.0,43419.77,3321.314,4.0,6.0,6.0,2.0,['student loan' 'personal loan'],5,8.0,3.3,3.0,158.54,39.683,381,53.416,267.712,291.004,2,0.003651248008729463,0.01607795048872563,0.08057998130218878,1.8302870753416074,1.0,-67.0,135.0,103.0,35.0,-14.0,177.0,54.0,132.0,-6.0,80.0,-75.0,27.0,243.0,98.0,-72.0,233.0,12.0,123.0,99.0,10.0,0
cus_0x55d9,2023-07-01,28.0,15701.525,1316.46,7.0,7.0,1.0,4.0,['student loan' 'home equity loan' 'mortgage loan'],7,18.0,3.83,3.0,949.55,39.321,386,50.396,10000.0,307.79,3,0.060471166261477055,0.038252394759613194,7.590363274786331,0.3248540318762822,0.6,63.0,182.0,106.0,268.0,239.0,207.0,-79.0,53.0,45.0,37.0,-48.0,258.0,239.0,190.0,148.0,140.0,196.0,72.0,87.0,222.0,1
cus_0x564e,2023-07-01,29.0,18208.19,1720.349,10.0,6.0,32.0,5.0,['mortgage loan' 'debt consolidation loan' 'credit-builder loan'],56,20.0,2.91,7.0,2067.33,34.789,215,66.015,161.24,214.78,3,0.11353223289998073,0.038350735382540094,0.09367071988306847,0.10432571204788404,1.1666666666666667,136.0,81.0,121.0,268.0,82.0,117.0,259.0,219.0,69.0,95.0,-89.0,44.0,-90.0,58.0,-101.0,120.0,193.0,53.0,177.0,-33.0,1
cus_0x56c5,2023-07-01,22.0,17701.62,1345.135,5.0,4.0,13.0,4.0,['home equity loan' 'personal loan'],23,13.0,9.37,11.0,816.95,29.187,167,38.249,111.898,264.366,2,0.046148536205375255,0.02841394065231199,0.08312539232692115,0.32442814352955557,2.2,156.0,66.0,262.0,-102.0,-4.0,260.0,156.0,80.0,47.0,-62.0,39.0,67.0,64.0,139.0,225.0,255.0,189.0,-2.0,-14.0,3.0,0
cus_0x56c8,2023-07-01,53.0,10777.43,741.119,5.0,4.0,17.0,2.0,['mortgage loan' 'payday loan'],27,12.0,-2.41,3.0,569.95,26.401,284,10.352,20.211,293.549,2,0.05287875878026763,0.013949245336664336,0.027234176729069054,0.5158928102285664,1.0,-8.0,178.0,157.0,-35.0,-24.0,-56.0,183.0,197.0,-100.0,260.0,147.0,177.0,91.0,142.0,2.0,213.0,83.0,254.0,212.0,28.0,0
cus_0x5734,2023-07-01,31.0,135883.0,11330.583,6.0,7.0,8.0,1.0,[],9,10.0,16.73,2.0,132.78,27.617,281,109.075,761.935,552.048,0,0.000977156986841718,0.009625751318240354,0.06723994343950002,4.1340110629391535,1.0,136.0,135.0,-11.0,-179.0,262.0,134.0,-40.0,55.0,107.0,177.0,131.0,187.0,74.0,15.0,-55.0,71.0,131.0,114.0,261.0,118.0,0
cus_0x57a,2023-07-01,43.0,126530.4,10535.2,1.0,5.0,5.0,2.0,['credit-builder loan' 'auto loan'],15,4.0,3.54,8.0,953.26,38.638,340,140.492,10000.0,930.497,2,0.007533782128388685,0.013334219168201057,0.9491087868491486,0.976145914111458,2.6666666666666665,179.0,32.0,108.0,173.0,80.0,131.0,205.0,60.0,272.0,-10.0,235.0,105.0,-66.0,72.0,95.0,81.0,256.0,47.0,76.0,-19.0,0
cus_0x582f,2023-07-01,29.0,131091.6,10947.3,5.0,5.0,12.0,0.0,,4,17.0,0.66,0.0,815.12,36.71,237,0.0,240.354,1094.376,-1,0.006217894831592324,0.0,0.02195354529927021,1.3421751703180904,0.0,163.0,32.0,226.0,112.0,154.0,4.0,232.0,175.0,261.0,208.0,246.0,-7.0,256.0,101.0,213.0,97.0,135.0,218.0,187.0,208.0,0
cus_0x5848,2023-07-01,29.0,73623.22,5919.268,5.0,3.0,5.0,2.0,['personal loan' 'debt consolidation loan'],11,10.0,16.52,4.0,74.48,35.327,386,91.926,791.632,468.672,2,0.0010116236205965918,0.015527337613770188,0.13371556828170617,6.222469528351882,1.3333333333333333,-36.0,168.0,120.0,268.0,94.0,156.0,201.0,79.0,272.0,96.0,71.0,109.0,256.0,75.0,52.0,-98.0,61.0,7.0,31.0,48.0,0
